订阅名称 (Subscription Name),日期 (Date),产品 (Product),服务 (Meter Category),服务类型 (Meter Sub-Category),服务资源 (Meter Name),已消耗资源数量 (Consumed Quantity),资源费率 (ResourceRate),扩展的成本 (ExtendedCost),服务信息 (Consumed Service),组件 (Instance ID),(Unit of Measure),(Resource Group)
Clobotics Azure China - Retail,05/01/2022,Storage - Bandwidth - Geo-Replication v2 Data Transfer - CN East 2,Storage,Bandwidth,Geo-Replication v2 Data transfer,0.742811,0,0,Microsoft.Storage,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Storage/storageAccounts/dbstorageemztrslqetfog,GB,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,3,0.02405803,0.07217409,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/ae24f131a11e4db19c0817818c2b2ec4-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,1,0.02405803,0.02405803,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/99b2aa1123d64db1a99e41cad14f7cac-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,1,0.02405803,0.02405803,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/488479ee8efb4e6ba70eea72a18bcf5d-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,24,0.02405803,0.577392718,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/d8c15298a3004835a45f03b8af8eea3a-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,10,0.02405803,0.240580299,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/f9a2e70bb4494051a8528b3d3891c5f8-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,2,0.02405803,0.04811606,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/263d31fbe86741b388e2bd17a3792c02-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,1,0.02405803,0.02405803,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/efae8456ff4b43e0853eefbeb2b53bde-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,10,0.02405803,0.240580299,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/906e73468589473f835be034be08353c-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,2,0.02405803,0.04811606,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/8f7eff05cdc54831b7b5761666c255a1-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,3,0.02405803,0.07217409,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/f31bed584dc14e068419d76bae8996ee-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,3,0.02405803,0.07217409,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/57ab7faeec294a1f957d3f5beecffb43-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,3,0.02405803,0.07217409,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/5fb01ec0f1af4369bb9a315b63a01dc3-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,1,0.02405803,0.02405803,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/2b43e765ea3d40e0999eb38b792e4bac-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,10,0.02405803,0.240580299,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/3c928bc35fac48d48eef382c2bdc7cac-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,22,0.02405803,0.529276659,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/5c8668830a064ee49f648d1f6c1f278d-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,2,0.02405803,0.04811606,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/5d1a9462de1640d5bc8079cefd09409a-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,2,0.02405803,0.04811606,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Network/publicIPAddresses/d0045ee73104463aaf60a0fc254e280d-publicIP,Hours,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,IP Addresses - Basic IPv4 - Dynamic Public IP - CN,Virtual Network,IP Addresses,Dynamic Public IP,22,0.02405803,0.529276659,Microsoft.Network,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Network/publicIPAddresses/c701e184978a46188bdaa7154f43776b-publicIP,Hours,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - R&D,05/01/2022,Tiered Block Blob - All Other Operations - CN East 2,Storage,Tiered Block Blob,All Other Operations,0.0009,0.037588637,3.38298E-05,Microsoft.Storage,/subscriptions/1d11278d-87d7-4fc0-a4db-f7bf0bce893a/resourceGroups/databricks-rg-CBDatabricks-itirgrcyl6c5u/providers/Microsoft.Storage/storageAccounts/dbstorage6m4aayxq74utc,,databricks-rg-CBDatabricks-itirgrcyl6c5u
Clobotics Azure China - Retail,05/01/2022,Tiered Block Blob - All Other Operations - CN East 2,Storage,Tiered Block Blob,All Other Operations,3.608,0.037588637,0.135619802,Microsoft.Storage,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-dwbi-prod-rplfcyltqpqyu/providers/Microsoft.Storage/storageAccounts/dbstorage2dsju22mvzn4g,,databricks-rg-dwbi-prod-rplfcyltqpqyu
Clobotics Azure China - Retail,05/01/2022,Tiered Block Blob - All Other Operations - CN East 2,Storage,Tiered Block Blob,All Other Operations,1.8822,0.037588637,0.070749333,Microsoft.Storage,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/databricks-rg-cn-databricks-prod-y45jx6akrz6xa/providers/Microsoft.Storage/storageAccounts/dbstorageemztrslqetfog,,databricks-rg-cn-databricks-prod-y45jx6akrz6xa
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/a690f35b3de344bbad1fbed747ba6f2a_OsDisk_1_2c4a518cee634f939170e96f9848b965,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/8f7eff05cdc54831b7b5761666c255a1_OsDisk_1_7195da0dd46344138cef2795e4444652,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/ae24f131a11e4db19c0817818c2b2ec4_OsDisk_1_dd087c6581fe4796bded7ffb7a45937e,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/5de5a2b2d3084f82ae61e8e023f180b3_OsDisk_1_6336255e40cf4f8a83dbffd5a305bbe5,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.01344,39.83095967,0.535328098,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/f9a2e70bb4494051a8528b3d3891c5f8_OsDisk_1_408174f7fb034ab99e43aef5a3d65f4c,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/5d1a9462de1640d5bc8079cefd09409a_OsDisk_1_a6690394501145ea9e362de767eb3796,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.01344,39.83095967,0.535328098,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/906e73468589473f835be034be08353c_OsDisk_1_61ecaf5f80dd4fa6862ecfae9a53ccc2,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/2b43e765ea3d40e0999eb38b792e4bac_OsDisk_1_09fd1135d0d646c8bfb3fa42e6bb3a74,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/ae24f131a11e4db19c0817818c2b2ec4_OsDisk_1_dd087c6581fe4796bded7ffb7a45937e,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/488479ee8efb4e6ba70eea72a18bcf5d_OsDisk_1_64815cf74ef84800be932a9a31598c22,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/d7c457c24b4642a5a130e72c565a4e0f_OsDisk_1_eef31a10c8544783bdd186f300db0cd8,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.01344,39.83095967,0.535328098,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/3c928bc35fac48d48eef382c2bdc7cac_OsDisk_1_7c1514a9c9324d439bbdb9355caebe5c,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.004032,39.83095967,0.160598429,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/f31bed584dc14e068419d76bae8996ee_OsDisk_1_efb587f567b343f8834822f1648b281d,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/d0045ee73104463aaf60a0fc254e280d_OsDisk_1_f6dd92b2d2c0498e8f0fcc714af11ff8,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.030912,39.83095967,1.231254625,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/5c8668830a064ee49f648d1f6c1f278d_OsDisk_1_882ae2949b6f46a3a0e837123358e610,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.004032,39.83095967,0.160598429,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/5fb01ec0f1af4369bb9a315b63a01dc3_OsDisk_1_6904ee7f96594ea0be049db6335497f7,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.030912,39.83095967,1.231254625,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/c701e184978a46188bdaa7154f43776b_OsDisk_1_db6e4f6a04984fc8b79f2d148949b324,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.004032,39.83095967,0.160598429,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/57ab7faeec294a1f957d3f5beecffb43_OsDisk_1_ad15d37f066844bda97bd65a9f03ae40,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/efae8456ff4b43e0853eefbeb2b53bde_OsDisk_1_b03256d156bc4213af21b2b09970e2c5,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.032256,39.83095967,1.284787435,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/d8c15298a3004835a45f03b8af8eea3a_OsDisk_1_71b3d487cd344e81a31c3548a610c5bd,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/263d31fbe86741b388e2bd17a3792c02_OsDisk_1_7b2cbb102f524cbf837927c563faa0d8,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P4 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P4 Disks,0.001344,39.83095967,0.05353281,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/99b2aa1123d64db1a99e41cad14f7cac_OsDisk_1_90b3161ad4174335884b2c1e1036a73d,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/2b43e765ea3d40e0999eb38b792e4bac-0-scratchVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.01344,98.04329988,1.31770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/f9a2e70bb4494051a8528b3d3891c5f8-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/8f7eff05cdc54831b7b5761666c255a1-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/a690f35b3de344bbad1fbed747ba6f2a-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/ae24f131a11e4db19c0817818c2b2ec4-0-scratchVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/263d31fbe86741b388e2bd17a3792c02-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.01344,98.04329988,1.31770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/disks/3c928bc35fac48d48eef382c2bdc7cac-0-scratchVolume,/Month,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/01/2022,Premium SSD Managed Disks - P10 - LRS - Disk - CN East 2,Storage,Premium SSD Managed Disks,P10 Disks,0.001344,98.04329988,0.131770195,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/disks/99b2aa1123d64db1a99e41cad14f7cac-0-scratchVolume,/Month,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
